temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,pressure_msl,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m,soil_temperature_0_to_7cm,hour_sin,hour_cos,day_of_year_sin,day_of_year_cos
23.5175,83.5406,20.567501,0.0,1019.9,47.7,6.162207,263.29025,14.4,24.6175,-0.5000000000000004,0.8660254037844384,0.017213356155834685,0.9998518392091162
21.917501,91.488,20.4675,0.0,1020.4,45.9,6.379216,286.38962,10.799999,23.4675,-0.25881904510252157,0.9659258262890681,0.017213356155834685,0.9998518392091162
20.2175,98.77053,20.0175,0.0,1020.8,57.9,6.830519,288.43503,11.159999,23.2675,0.0,1.0,0.03442161162274574,0.9994074007397048
20.7675,99.69265,20.7175,0.0,1021.3,100.0,5.00128,300.25635,9.36,22.2675,0.25881904510252074,0.9659258262890683,0.03442161162274574,0.9994074007397048
20.5175,100.0,20.5175,0.0,1021.8,100.0,5.692099,325.30478,10.08,21.7175,0.49999999999999994,0.8660254037844387,0.03442161162274574,0.9994074007397048
19.917501,100.0,19.917501,0.0,1022.1,100.0,5.771239,356.42374,10.799999,21.2175,0.7071067811865476,0.7071067811865476,0.03442161162274574,0.9994074007397048
19.417501,99.37984,19.317501,0.0,1022.2,100.0,7.5170207,16.699326,12.599999,20.817501,0.8660254037844386,0.5000000000000001,0.03442161162274574,0.9994074007397048
18.9675,99.37772,18.8675,0.0,1022.0,90.0,8.225035,23.198618,13.679999,20.5175,0.9659258262890683,0.25881904510252074,0.03442161162274574,0.9994074007397048
18.667501,99.687706,18.6175,0.0,1021.7,90.0,6.9153743,51.34017,13.679999,20.1175,1.0,6.123233995736766e-17,0.03442161162274574,0.9994074007397048
18.6175,99.6876,18.567501,0.0,1021.4,90.0,6.8399997,90.0,12.599999,19.8675,0.9659258262890683,-0.25881904510252063,0.03442161162274574,0.9994074007397048
18.817501,99.376976,18.7175,0.0,1021.4,90.0,6.830519,108.43504,12.959999,19.7175,0.8660254037844387,-0.4999999999999998,0.03442161162274574,0.9994074007397048
18.9675,100.0,18.9675,0.0,1021.5,90.0,7.24486,116.56499,12.959999,19.667501,0.7071067811865476,-0.7071067811865475,0.03442161162274574,0.9994074007397048
18.917501,100.0,18.917501,0.0,1021.4,90.0,6.6185193,112.38018,12.599999,19.6175,0.49999999999999994,-0.8660254037844387,0.03442161162274574,0.9994074007397048
18.8675,99.68821,18.817501,0.0,1021.6,90.0,7.24486,116.56499,11.5199995,19.5175,0.258819045102521,-0.9659258262890682,0.03442161162274574,0.9994074007397048
19.067501,99.68866,19.0175,0.0,1021.9,90.0,5.6920996,108.43504,12.599999,18.3675,1.2246467991473532e-16,-1.0,0.03442161162274574,0.9994074007397048
19.417501,99.37984,19.317501,0.0,1022.4,90.0,8.759178,99.46225,12.959999,18.8675,-0.2588190451025208,-0.9659258262890683,0.03442161162274574,0.9994074007397048
20.067501,98.46349,19.817501,0.0,1023.1,90.0,10.1376915,96.11541,17.64,19.667501,-0.4999999999999997,-0.8660254037844388,0.03442161162274574,0.9994074007397048
20.8675,97.56621,20.4675,0.0,1023.6,90.0,11.367109,100.95402,20.16,20.567501,-0.7071067811865471,-0.7071067811865479,0.03442161162274574,0.9994074007397048
22.667501,88.76406,20.7175,0.0,1023.6,90.0,10.703569,109.653915,21.599998,21.917501,-0.8660254037844385,-0.5000000000000004,0.03442161162274574,0.9994074007397048
24.6175,77.48136,20.417501,0.0,1023.0,47.699997,9.504273,114.62355,21.24,23.4675,-0.9659258262890683,-0.25881904510252063,0.03442161162274574,0.9994074007397048
25.8675,71.04346,20.2175,0.0,1022.1,47.699997,8.854829,116.56499,20.519999,25.067501,-1.0,-1.8369701987210297e-16,0.03442161162274574,0.9994074007397048
26.417501,66.67395,19.7175,0.0,1021.2,24.3,9.793058,107.10281,20.16,26.0175,-0.9659258262890684,0.2588190451025203,0.03442161162274574,0.9994074007397048
26.3675,64.82452,19.2175,0.0,1020.4,18.9,11.966953,96.91113,22.319998,26.3675,-0.8660254037844386,0.5000000000000001,0.03442161162274574,0.9994074007397048
25.7175,66.1175,18.917501,0.0,1020.3,15.299999,13.679999,90.0,23.4,26.1175,-0.7071067811865477,0.7071067811865474,0.03442161162274574,0.9994074007397048
24.5175,71.461395,19.0175,0.0,1020.3,1.8,13.708391,76.328674,23.4,25.2175,-0.5000000000000004,0.8660254037844384,0.03442161162274574,0.9994074007397048
22.7675,76.72161,18.4675,0.0,1020.7,0.0,12.313893,74.74483,20.880001,23.7675,-0.25881904510252157,0.9659258262890681,0.03442161162274574,0.9994074007397048
21.7675,81.02633,18.3675,0.0,1021.1,0.9,11.27553,73.300674,19.08,24.2675,0.0,1.0,0.051619667223253764,0.998666816288476
21.917501,79.53586,18.2175,0.0,1021.3,1.8,13.202726,78.996506,19.8,22.9675,0.25881904510252074,0.9659258262890683,0.051619667223253764,0.998666816288476
21.317501,83.54986,18.417501,0.0,1021.7,0.0,17.28,90.0,25.919998,22.1175,0.49999999999999994,0.8660254037844387,0.051619667223253764,0.998666816288476
20.7175,87.5052,18.567501,0.0,1021.9,0.0,17.462784,98.297066,27.0,21.4675,0.7071067811865476,0.7071067811865476,0.051619667223253764,0.998666816288476
20.2175,91.66828,18.817501,0.0,1022.0,0.0,16.516901,106.4601,26.64,20.917501,0.8660254037844386,0.5000000000000001,0.051619667223253764,0.998666816288476
19.917501,92.80403,18.7175,0.0,1021.7,0.9,16.055353,109.653915,26.28,20.5175,0.9659258262890683,0.25881904510252074,0.051619667223253764,0.998666816288476
19.5175,93.95299,18.5175,0.0,1021.6,1.8,13.905509,111.25058,24.84,20.167501,1.0,6.123233995736766e-17,0.051619667223253764,0.998666816288476
19.167501,95.12333,18.3675,0.0,1021.5,2.6999998,14.707222,111.541046,22.319998,19.8675,0.9659258262890683,-0.25881904510252063,0.051619667223253764,0.998666816288476
18.917501,96.014015,18.2675,0.0,1021.3,4.5,13.570615,111.801476,23.039999,19.6175,0.8660254037844387,-0.4999999999999998,0.051619667223253764,0.998666816288476
18.7675,96.614204,18.2175,0.0,1021.4,31.5,12.397806,115.820946,21.24,19.417501,0.7071067811865476,-0.7071067811865475,0.051619667223253764,0.998666816288476
19.167501,96.02147,18.5175,0.0,1021.3,27.0,13.202726,115.8663,20.16,19.317501,0.49999999999999994,-0.8660254037844387,0.051619667223253764,0.998666816288476
19.417501,95.43042,18.667501,0.0,1021.4,10.799999,13.049689,114.44395,20.16,19.317501,0.258819045102521,-0.9659258262890682,0.051619667223253764,0.998666816288476
19.3675,95.13059,18.567501,0.0,1021.2,27.300001,11.269782,116.56499,20.880001,18.417501,1.2246467991473532e-16,-1.0,0.051619667223253764,0.998666816288476
19.4675,95.13424,18.667501,0.0,1021.7,20.1,11.983188,122.73522,17.64,18.7175,-0.2588190451025208,-0.9659258262890683,0.051619667223253764,0.998666816288476
21.317501,90.043655,19.6175,0.0,1021.9,35.100002,17.935081,128.48022,28.08,19.7675,-0.4999999999999997,-0.8660254037844388,0.051619667223253764,0.998666816288476
23.1175,83.75363,20.2175,0.0,1021.9,93.9,22.89611,143.31018,36.719997,21.317501,-0.7071067811865471,-0.7071067811865479,0.051619667223253764,0.998666816288476
24.1175,79.10115,20.2675,0.0,1021.4,31.5,21.924562,150.4886,39.239998,22.5175,-0.8660254037844385,-0.5000000000000004,0.051619667223253764,0.998666816288476
25.317501,70.9428,19.667501,0.0,1020.7,78.9,24.014996,167.00539,40.68,23.9675,-0.9659258262890683,-0.25881904510252063,0.051619667223253764,0.998666816288476
26.1175,67.65563,19.667501,0.0,1019.3,63.300003,20.211363,184.08554,40.68,24.9675,-1.0,-1.8369701987210297e-16,0.051619667223253764,0.998666816288476
26.567501,66.498,19.817501,0.0,1018.7,45.6,18.692286,195.6423,34.92,25.8675,-0.9659258262890684,0.2588190451025203,0.051619667223253764,0.998666816288476
26.417501,68.55843,20.167501,0.0,1018.1,44.7,16.79314,210.96368,32.760002,26.3675,-0.8660254037844386,0.5000000000000001,0.051619667223253764,0.998666816288476
25.067501,76.363846,20.6175,0.0,1018.0,33.300003,16.800856,224.9999,29.519999,26.067501,-0.7071067811865477,0.7071067811865474,0.051619667223253764,0.998666816288476
23.917501,79.81007,20.2175,0.0,1017.7,26.400002,16.676977,212.6609,28.08,25.2675,-0.5000000000000004,0.8660254037844384,0.051619667223253764,0.998666816288476
22.4675,83.162125,19.4675,0.0,1017.9,25.500002,15.463246,204.77512,25.56,23.9675,-0.25881904510252157,0.9659258262890681,0.051619667223253764,0.998666816288476
21.9675,89.258545,20.1175,0.0,1018.2,13.200001,12.24,208.07239,23.759998,24.4675,0.0,1.0,0.06880242680231986,0.9976303053065857
21.917501,87.88329,19.817501,0.0,1018.8,4.5,14.20062,210.46547,21.96,23.2675,0.25881904510252074,0.9659258262890683,0.06880242680231986,0.9976303053065857
21.417501,90.0508,19.7175,0.0,1018.9,0.0,14.917212,199.74693,22.68,22.417501,0.49999999999999994,0.8660254037844387,0.06880242680231986,0.9976303053065857
21.0175,93.150085,19.8675,0.0,1019.0,0.3,15.256526,199.29015,24.48,21.7675,0.7071067811865476,0.7071067811865476,0.06880242680231986,0.9976303053065857
20.817501,94.01072,19.817501,0.0,1019.1,11.700001,13.493999,189.21095,23.759998,21.3675,0.8660254037844386,0.5000000000000001,0.06880242680231986,0.9976303053065857
20.567501,94.87906,19.7175,0.0,1018.8,35.4,13.627795,167.79955,20.880001,21.0175,0.9659258262890683,0.25881904510252074,0.06880242680231986,0.9976303053065857
20.5175,94.87719,19.667501,0.0,1018.3,35.4,14.458382,161.11382,21.96,20.7675,1.0,6.123233995736766e-17,0.06880242680231986,0.9976303053065857
20.5175,94.58315,19.6175,0.0,1018.6,30.000002,13.1041975,164.05453,22.319998,20.6175,0.9659258262890683,-0.25881904510252063,0.06880242680231986,0.9976303053065857
20.2675,95.163055,19.4675,0.0,1019.1,30.000002,9.449572,162.25523,20.16,20.417501,0.8660254037844387,-0.4999999999999998,0.06880242680231986,0.9976303053065857
19.8675,96.34171,19.2675,0.0,1019.0,30.000002,9.0,143.13002,14.4,20.167501,0.7071067811865476,-0.7071067811865475,0.06880242680231986,0.9976303053065857
19.7675,96.63951,19.2175,0.0,1018.8,29.400002,11.480557,138.81418,17.28,19.9675,0.49999999999999994,-0.8660254037844387,0.06880242680231986,0.9976303053065857
19.817501,96.94201,19.317501,0.0,1018.5,31.800001,15.856354,140.52757,24.48,19.8675,0.258819045102521,-0.9659258262890682,0.06880242680231986,0.9976303053065857
20.5175,96.35944,19.917501,0.0,1018.5,39.9,16.418526,164.74483,24.84,20.7175,1.2246467991473532e-16,-1.0,0.06880242680231986,0.9976303053065857
21.2175,95.49113,20.4675,0.0,1019.2,47.700005,16.071491,164.40714,25.56,20.667501,-0.2588190451025208,-0.9659258262890683,0.06880242680231986,0.9976303053065857
22.7175,89.59098,20.917501,0.0,1019.5,88.2,21.434364,172.27826,34.56,21.3675,-0.4999999999999997,-0.8660254037844388,0.06880242680231986,0.9976303053065857
23.0175,86.102036,20.567501,0.1,1019.9,100.0,24.442911,170.67648,40.68,22.167501,-0.7071067811865471,-0.7071067811865479,0.06880242680231986,0.9976303053065857
23.7675,84.343285,20.9675,0.0,1019.9,42.300003,19.386591,164.93146,39.96,23.167501,-0.8660254037844385,-0.5000000000000004,0.06880242680231986,0.9976303053065857
25.417501,77.12529,21.1175,0.0,1019.9,82.8,23.535301,186.14653,39.96,24.7675,-0.9659258262890683,-0.25881904510252063,0.06880242680231986,0.9976303053065857
26.0175,74.88736,21.2175,0.0,1019.0,40.800003,25.045238,198.43504,42.12,25.7675,-1.0,-1.8369701987210297e-16,0.06880242680231986,0.9976303053065857
25.2175,81.46598,21.817501,0.0,1018.7,34.800003,27.212759,207.58194,46.079998,26.417501,-0.9659258262890684,0.2588190451025203,0.06880242680231986,0.9976303053065857
24.317501,85.18062,21.667501,0.0,1018.2,40.800003,24.826954,209.53868,46.079998,26.2175,-0.8660254037844386,0.5000000000000001,0.06880242680231986,0.9976303053065857
23.4675,88.01559,21.3675,0.0,1018.3,51.0,22.180206,215.75398,40.68,25.8675,-0.7071067811865477,0.7071067811865474,0.06880242680231986,0.9976303053065857
21.917501,92.05394,20.567501,0.0,1018.4,64.8,22.38378,207.80136,37.8,24.7675,-0.5000000000000004,0.8660254037844384,0.06880242680231986,0.9976303053065857
21.067501,93.4415,19.9675,0.0,1019.0,68.1,16.575644,214.3804,36.719997,23.6175,-0.25881904510252157,0.9659258262890681,0.06880242680231986,0.9976303053065857
21.5175,95.2076,20.7175,0.0,1019.3,67.8,14.291592,319.0857,25.56,25.0175,0.0,1.0,0.08596479873744647,0.9962981749346078
19.567501,99.68984,19.5175,10.1,1020.2,100.0,15.893093,283.0919,37.44,23.0175,0.25881904510252074,0.9659258262890683,0.08596479873744647,0.9962981749346078
20.0175,95.45079,19.2675,10.7,1021.3,100.0,11.019764,231.63248,26.64,21.817501,0.49999999999999994,0.8660254037844387,0.08596479873744647,0.9962981749346078
19.817501,97.54696,19.417501,0.3,1021.0,100.0,11.5199995,180.0,18.359999,21.167501,0.7071067811865476,0.7071067811865476,0.08596479873744647,0.9962981749346078
19.5175,98.45709,19.2675,0.0,1020.7,32.4,15.517629,176.00917,24.48,20.667501,0.8660254037844386,0.5000000000000001,0.08596479873744647,0.9962981749346078
19.417501,98.14962,19.1175,0.0,1020.5,33.0,13.556282,190.71307,23.4,20.317501,0.9659258262890683,0.25881904510252074,0.08596479873744647,0.9962981749346078
19.4675,97.23682,19.0175,0.0,1020.0,27.600002,15.893093,193.0919,24.84,20.067501,1.0,6.123233995736766e-17,0.08596479873744647,0.9962981749346078
19.5175,97.23787,19.067501,0.0,1019.8,3.6,15.5843,186.63242,25.199999,19.917501,0.9659258262890683,-0.25881904510252063,0.08596479873744647,0.9962981749346078
19.4675,97.23682,19.0175,0.0,1019.6,5.3999996,13.009903,194.4208,24.48,19.7675,0.8660254037844387,-0.4999999999999998,0.08596479873744647,0.9962981749346078
19.3675,97.53861,18.9675,0.0,1019.9,10.799999,11.620809,196.18927,20.16,19.667501,0.7071067811865476,-0.7071067811865475,0.08596479873744647,0.9962981749346078
19.2175,98.14685,18.917501,0.0,1020.2,23.4,10.00256,210.25635,18.0,19.5175,0.49999999999999994,-0.8660254037844387,0.08596479873744647,0.9962981749346078
19.2175,98.14685,18.917501,0.0,1020.4,100.0,9.659814,206.56499,15.84,19.417501,0.258819045102521,-0.9659258262890682,0.08596479873744647,0.9962981749346078
19.917501,96.34309,19.317501,0.4,1021.1,95.4,16.92383,246.16125,15.4800005,20.5175,1.2246467991473532e-16,-1.0,0.08596479873744647,0.9962981749346078
19.567501,96.634476,19.0175,0.1,1021.3,48.300003,9.793059,233.97253,30.239998,20.167501,-0.2588190451025208,-0.9659258262890683,0.08596479873744647,0.9962981749346078
20.1175,93.39559,19.0175,0.1,1022.3,100.0,13.049689,204.44394,21.599998,20.317501,-0.4999999999999997,-0.8660254037844388,0.08596479873744647,0.9962981749346078
20.9675,90.5805,19.3675,0.1,1023.0,40.199997,13.830749,218.65984,28.8,21.417501,-0.7071067811865471,-0.7071067811865479,0.08596479873744647,0.9962981749346078
21.1175,88.6392,19.167501,1.0,1023.2,89.4,17.298738,257.98856,28.8,22.067501,-0.8660254037844385,-0.5000000000000004,0.08596479873744647,0.9962981749346078
22.1175,82.862724,19.067501,0.1,1022.6,100.0,18.36353,271.1233,33.48,22.7675,-0.9659258262890683,-0.25881904510252063,0.08596479873744647,0.9962981749346078
22.4675,83.162125,19.4675,0.1,1021.6,100.0,15.459054,297.75842,32.760002,23.2175,-1.0,-1.8369701987210297e-16,0.08596479873744647,0.9962981749346078
22.8675,74.134964,18.0175,0.0,1020.7,44.100002,12.313894,307.87503,28.08,23.667501,-0.9659258262890684,0.2588190451025203,0.08596479873744647,0.9962981749346078
23.2675,62.34239,15.6675,0.0,1020.2,28.5,12.218805,315.0001,23.4,24.167501,-0.8660254037844386,0.5000000000000001,0.08596479873744647,0.9962981749346078
23.067501,52.30138,12.7675,0.0,1020.4,19.8,16.704155,322.88306,28.44,24.067501,-0.7071067811865477,0.7071067811865474,0.08596479873744647,0.9962981749346078
21.8675,60.439293,13.867499,0.0,1020.7,23.1,14.186923,324.2932,28.44,23.317501,-0.5000000000000004,0.8660254037844384,0.08596479873744647,0.9962981749346078
19.817501,69.23303,14.0175,0.0,1021.2,14.700001,10.799999,323.13004,21.96,22.067501,-0.25881904510252157,0.9659258262890681,0.08596479873744647,0.9962981749346078
19.667501,65.691536,13.0675,0.0,1022.0,69.0,10.383987,326.3099,18.359999,21.5175,0.0,1.0,0.10310169744743485,0.9946708199115211
19.1175,67.75598,13.0175,0.0,1022.6,74.4,10.739832,320.44037,16.919998,20.817501,0.25881904510252074,0.9659258262890683,0.10310169744743485,0.9946708199115211
18.7175,72.474945,13.6675,0.0,1023.0,68.700005,11.457958,313.72705,18.0,20.3675,0.49999999999999994,0.8660254037844387,0.10310169744743485,0.9946708199115211
18.817501,67.91679,12.7675,0.0,1023.2,60.6,14.05845,309.8055,21.599998,20.0175,0.7071067811865476,0.7071067811865476,0.10310169744743485,0.9946708199115211
17.8675,66.83499,11.617499,0.0,1023.4,14.700001,14.05845,309.8055,22.68,19.4675,0.8660254037844386,0.5000000000000001,0.10310169744743485,0.9946708199115211
16.317501,75.69604,12.0175,0.0,1023.6,0.0,11.720751,312.5104,22.319998,18.6175,0.9659258262890683,0.25881904510252074,0.10310169744743485,0.9946708199115211
15.6675,78.90325,12.0175,0.0,1023.1,0.0,13.044722,320.59937,20.880001,17.8675,1.0,6.123233995736766e-17,0.10310169744743485,0.9946708199115211
15.117499,80.932495,11.867499,0.0,1023.0,0.0,14.007655,334.09354,22.319998,17.317501,0.9659258262890683,-0.25881904510252063,0.10310169744743485,0.9946708199115211
14.5175,81.65897,11.4175,0.0,1022.9,0.0,13.708391,346.32867,22.319998,16.7675,0.8660254037844387,-0.4999999999999998,0.10310169744743485,0.9946708199115211
13.7175,82.92252,10.867499,0.0,1022.9,0.0,12.261158,356.6336,21.96,16.2175,0.7071067811865476,-0.7071067811865475,0.10310169744743485,0.9946708199115211
12.8175,83.64748,10.117499,0.0,1023.1,0.0,10.464798,3.9451082,20.16,15.6675,0.49999999999999994,-0.8660254037844387,0.10310169744743485,0.9946708199115211
11.9675,82.98674,9.1675,0.0,1023.5,0.0,9.826088,8.426887,17.28,15.0175,0.258819045102521,-0.9659258262890682,0.10310169744743485,0.9946708199115211
12.4675,81.66523,9.4175,0.0,1024.3,0.0,13.722565,4.5139127,16.56,14.117499,1.2246467991473532e-16,-1.0,0.10310169744743485,0.9946708199115211
11.9175,79.685616,8.5175,0.0,1024.9,0.0,11.659777,8.8805895,20.880001,14.0175,-0.2588190451025208,-0.9659258262890683,0.10310169744743485,0.9946708199115211
13.6675,69.395996,8.1675,0.0,1025.9,0.0,12.849528,11.3098955,21.96,14.9175,-0.4999999999999997,-0.8660254037844388,0.10310169744743485,0.9946708199115211
15.7175,57.973225,7.4675,0.0,1026.5,0.0,12.496719,11.633606,23.759998,16.5175,-0.7071067811865471,-0.7071067811865479,0.10310169744743485,0.9946708199115211
17.3675,47.091003,5.9675,0.0,1026.6,0.0,15.39184,10.784258,28.44,18.2175,-0.8660254037844385,-0.5000000000000004,0.10310169744743485,0.9946708199115211
18.317501,41.09801,4.8675003,0.0,1026.0,0.0,15.273505,8.130019,29.519999,19.667501,-0.9659258262890683,-0.25881904510252063,0.10310169744743485,0.9946708199115211
18.8675,38.344906,4.3675003,0.0,1024.9,0.0,12.324414,6.70975,28.8,20.917501,-1.0,-1.8369701987210297e-16,0.10310169744743485,0.9946708199115211
19.3675,36.65134,4.1675,0.0,1024.3,0.0,11.928989,354.80566,25.199999,21.7175,-0.9659258262890684,0.2588190451025203,0.10310169744743485,0.9946708199115211
19.4675,36.042942,4.0175004,0.0,1023.8,0.0,12.313893,344.7448,24.48,21.9675,-0.8660254037844386,0.5000000000000001,0.10310169744743485,0.9946708199115211
19.0175,37.85489,4.3175,0.0,1023.8,0.0,12.768586,338.4985,23.759998,21.5175,-0.7071067811865477,0.7071067811865474,0.10310169744743485,0.9946708199115211
17.7675,44.819336,5.6175003,0.0,1023.9,0.0,11.983188,327.26477,22.68,20.417501,-0.5000000000000004,0.8660254037844384,0.10310169744743485,0.9946708199115211
15.2175,59.25121,7.3175,0.0,1024.2,0.0,11.246759,320.1945,19.44,18.7175,-0.25881904510252157,0.9659258262890681,0.10310169744743485,0.9946708199115211
14.2675,61.2917,6.9175,0.0,1024.7,0.0,14.76439,315.0001,19.08,18.4675,0.0,1.0,0.1202080448993527,0.9927487224577402
13.1675,67.19931,7.2175,0.0,1025.2,0.0,11.090103,324.24603,23.039999,16.9675,0.25881904510252074,0.9659258262890683,0.1202080448993527,0.9927487224577402
12.4675,69.155075,6.9675,0.0,1025.4,0.0,9.693296,338.19852,18.0,15.8175,0.49999999999999994,0.8660254037844387,0.1202080448993527,0.9927487224577402
11.7175,73.4042,7.1175003,0.0,1025.6,0.0,8.825508,348.23172,15.84,14.867499,0.7071067811865476,0.7071067811865476,0.1202080448993527,0.9927487224577402
11.117499,79.030396,7.6175003,0.0,1025.7,0.0,8.647496,2.385899,14.759999,14.1675,0.8660254037844386,0.5000000000000001,0.1202080448993527,0.9927487224577402
9.6675,88.24909,7.8175,0.0,1025.3,0.0,7.24486,26.564985,13.679999,13.4675,0.9659258262890683,0.25881904510252074,0.1202080448993527,0.9927487224577402
9.5675,89.1461,7.8675003,0.0,1025.1,0.0,6.6185193,22.380184,11.159999,12.867499,1.0,6.123233995736766e-17,0.1202080448993527,0.9927487224577402
9.5675,89.449844,7.9175,0.0,1025.0,0.0,7.42159,22.833694,12.24,12.4675,0.9659258262890683,-0.25881904510252063,0.1202080448993527,0.9927487224577402
9.5175,87.04049,7.4675,0.0,1024.8,0.0,9.178235,25.559923,15.119999,12.117499,0.8660254037844387,-0.4999999999999998,0.1202080448993527,0.9927487224577402
9.2675,81.24151,6.2175,0.0,1024.3,0.0,9.585739,34.286938,15.84,11.8175,0.7071067811865476,-0.7071067811865475,0.1202080448993527,0.9927487224577402
8.9175,80.3561,5.7175,0.0,1024.1,0.0,10.086427,34.82457,16.199999,11.5175,0.49999999999999994,-0.8660254037844387,0.1202080448993527,0.9927487224577402
8.5675,82.279144,5.7175,0.0,1024.0,0.0,10.086427,34.82457,16.199999,11.2175,0.258819045102521,-0.9659258262890682,0.1202080448993527,0.9927487224577402
9.367499,77.15125,5.5675,0.0,1025.1,0.0,13.896187,36.573124,17.28,10.4175,1.2246467991473532e-16,-1.0,0.1202080448993527,0.9927487224577402
9.0175,78.99093,5.5675,0.0,1025.7,0.0,11.200571,44.999897,21.24,10.5675,-0.2588190451025208,-0.9659258262890683,0.1202080448993527,0.9927487224577402
11.117499,68.6427,5.5675,0.0,1026.3,0.0,11.457958,43.72705,20.519999,11.7675,-0.4999999999999997,-0.8660254037844388,0.1202080448993527,0.9927487224577402
13.7675,61.80766,6.5675,0.0,1026.9,0.0,11.592894,36.158287,22.68,13.6675,-0.7071067811865471,-0.7071067811865479,0.1202080448993527,0.9927487224577402
16.417501,52.125946,6.5675,0.0,1026.9,0.0,12.682018,34.592358,24.84,15.9175,-0.8660254037844385,-0.5000000000000004,0.1202080448993527,0.9927487224577402
18.1175,42.347893,5.1175003,0.0,1026.1,0.0,11.885453,35.134277,25.56,17.917501,-0.9659258262890683,-0.25881904510252063,0.1202080448993527,0.9927487224577402
19.0175,39.47487,4.9175,0.0,1025.0,0.0,10.948973,27.40749,24.48,19.5175,-1.0,-1.8369701987210297e-16,0.1202080448993527,0.9927487224577402
19.567501,38.14633,4.9175,0.0,1024.2,0.0,10.24578,18.435053,23.039999,20.6175,-0.9659258262890684,0.2588190451025203,0.1202080448993527,0.9927487224577402
