temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,pressure_msl,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m,soil_temperature_0_to_7cm,hour_sin,hour_cos,day_of_year_sin,day_of_year_cos
22.048,52.035526,11.748,0.0,1024.3,49.5,17.10284,130.73203,34.56,24.748,-0.8660254037844385,-0.5000000000000004,0.8840675099433636,0.4673592171580022
23.848,45.44522,11.348,0.0,1023.4,16.800001,17.654688,140.79282,35.64,28.148,-0.9659258262890683,-0.25881904510252063,0.8840675099433636,0.4673592171580022
25.148,41.627968,11.198,0.0,1022.7,15.300001,15.315873,150.42226,32.039997,30.798,-1.0,-1.8369701987210297e-16,0.8840675099433636,0.4673592171580022
25.948,39.69674,11.198,0.0,1021.9,16.800001,13.358861,165.96373,28.44,32.348003,-0.9659258262890684,0.2588190451025203,0.8840675099433636,0.4673592171580022
26.348,38.131435,10.948,0.0,1021.4,25.500002,11.885453,181.73567,24.84,33.298,-0.8660254037844386,0.5000000000000001,0.8840675099433636,0.4673592171580022
26.348,38.00502,10.898,0.0,1020.8,27.900002,10.028439,201.03758,20.880001,32.898003,-0.7071067811865477,0.7071067811865474,0.8840675099433636,0.4673592171580022
25.398,43.3818,12.048,0.0,1021.3,27.900002,10.990322,238.39255,19.08,30.698,-0.5000000000000004,0.8660254037844384,0.8840675099433636,0.4673592171580022
23.648,54.71554,13.998,0.0,1021.6,10.200001,9.47012,261.2539,18.359999,27.798,-0.25881904510252157,0.9659258262890681,0.8840675099433636,0.4673592171580022
21.598,65.886856,14.948,0.0,1021.9,10.200001,7.9932976,277.76508,19.08,24.748,0.0,1.0,0.8919813464595485,0.45207220393230435
20.198,73.20842,15.248,0.0,1022.4,8.1,8.209263,307.87503,14.04,22.448,0.25881904510252074,0.9659258262890683,0.8919813464595485,0.45207220393230435
19.198,77.895134,15.248,0.0,1022.9,2.7,7.2359104,354.2895,11.159999,20.748,0.49999999999999994,0.8660254037844387,0.8919813464595485,0.45207220393230435
18.298,80.828674,14.948,0.0,1023.0,0.0,6.9527545,21.25058,11.5199995,19.398,0.7071067811865476,0.7071067811865476,0.8919813464595485,0.45207220393230435
17.548,82.843285,14.598,0.0,1023.1,2.7,7.24486,26.564985,11.879999,18.348,0.8660254037844386,0.5000000000000001,0.8919813464595485,0.45207220393230435
16.698,85.46676,14.248,0.0,1023.0,11.7,7.0911775,23.962492,12.24,17.448,0.9659258262890683,0.25881904510252074,0.8919813464595485,0.45207220393230435
15.798,88.76882,13.948,0.0,1022.8,15.0,6.696387,36.253937,12.24,16.598,1.0,6.123233995736766e-17,0.8919813464595485,0.45207220393230435
14.448,90.41587,12.898,0.0,1021.9,24.9,7.628263,70.70986,11.159999,15.548,0.9659258262890683,-0.25881904510252063,0.8919813464595485,0.45207220393230435
13.898,90.972,12.448,0.0,1021.5,27.6,7.5170207,106.699326,10.799999,14.798,0.8660254037844387,-0.4999999999999998,0.8919813464595485,0.45207220393230435
13.798,91.264404,12.398,0.0,1020.9,27.6,7.5685663,115.34614,10.440001,14.398,0.7071067811865476,-0.7071067811865475,0.8919813464595485,0.45207220393230435
13.898,91.27093,12.498,0.0,1021.3,34.800003,6.6087217,150.64235,11.159999,14.298,0.49999999999999994,-0.8660254037844387,0.8919813464595485,0.45207220393230435
13.698,91.25791,12.298,0.0,1021.5,37.800003,5.904439,127.568665,11.5199995,13.998,0.258819045102521,-0.9659258262890682,0.8919813464595485,0.45207220393230435
13.648,90.95518,12.198,0.0,1021.1,54.0,5.8603754,132.5104,10.440001,13.848,1.2246467991473532e-16,-1.0,0.8919813464595485,0.45207220393230435
15.148,86.71138,12.948,0.0,1021.5,48.0,8.669949,138.36655,13.679999,14.848,-0.2588190451025208,-0.9659258262890683,0.8919813464595485,0.45207220393230435
19.748,65.28106,13.048,0.0,1021.3,17.7,9.339208,152.44728,15.119999,18.948,-0.4999999999999997,-0.8660254037844388,0.8919813464595485,0.45207220393230435
22.648,56.635048,13.598,0.0,1021.5,7.5,11.570515,174.64427,18.72,23.448,-0.7071067811865471,-0.7071067811865479,0.8919813464595485,0.45207220393230435
24.548,56.73564,15.398,0.0,1021.0,13.800001,15.03835,191.0409,23.4,27.948,-0.8660254037844385,-0.5000000000000004,0.8919813464595485,0.45207220393230435
25.698,55.75958,16.198,0.0,1020.4,48.9,15.94601,208.30066,24.84,31.148,-0.9659258262890683,-0.25881904510252063,0.8919813464595485,0.45207220393230435
26.198,55.70563,16.648,0.0,1019.4,44.4,16.80857,226.73567,25.919998,32.948,-1.0,-1.8369701987210297e-16,0.8919813464595485,0.45207220393230435
26.198,52.599953,15.748,0.0,1018.9,35.100002,18.532135,240.94548,34.92,33.798,-0.9659258262890684,0.2588190451025203,0.8919813464595485,0.45207220393230435
25.898,54.92716,16.148,0.0,1018.7,39.0,18.455048,249.44388,35.28,33.648003,-0.8660254037844386,0.5000000000000001,0.8919813464595485,0.45207220393230435
25.248,59.686867,16.848,0.0,1018.4,33.300003,16.520823,258.6901,31.319998,32.748,-0.7071067811865477,0.7071067811865474,0.8919813464595485,0.45207220393230435
24.198,66.63795,17.598,0.0,1018.6,47.4,16.23596,266.186,26.64,30.698,-0.5000000000000004,0.8660254037844384,0.8919813464595485,0.45207220393230435
22.848,75.068886,18.198,0.0,1018.8,55.800003,11.966953,276.91113,20.16,27.898,-0.25881904510252157,0.9659258262890681,0.8919813464595485,0.45207220393230435
21.648,82.29034,18.498,0.0,1019.0,42.9,7.754637,291.80148,11.5199995,25.198,0.0,1.0,0.8996308696522433,0.43665123195606403
20.898,86.975685,18.648,0.0,1019.1,51.0,5.00128,300.25635,6.8399997,23.298,0.25881904510252074,0.9659258262890683,0.8996308696522433,0.43665123195606403
20.348,90.53816,18.748,0.0,1018.9,42.600002,5.495161,301.60745,6.8399997,21.898,0.49999999999999994,0.8660254037844387,0.8996308696522433,0.43665123195606403
19.648,94.54814,18.748,0.0,1018.7,33.600002,2.5959969,303.6901,4.32,20.798,0.7071067811865476,0.7071067811865476,0.8996308696522433,0.43665123195606403
18.848,96.919655,18.348,0.0,1018.8,34.8,1.609969,26.564985,3.96,19.848,0.8660254037844386,0.5000000000000001,0.8996308696522433,0.43665123195606403
18.248,98.13318,17.948,0.0,1017.7,35.7,2.0991426,59.03632,6.4799995,19.148,0.9659258262890683,0.25881904510252074,0.8996308696522433,0.43665123195606403
17.848,98.43743,17.598,0.0,1017.6,36.600002,2.52,90.0,9.0,18.498,1.0,6.123233995736766e-17,0.8996308696522433,0.43665123195606403
17.898,98.74867,17.698,0.0,1017.2,62.4,3.4152596,108.43504,4.32,18.098,0.9659258262890683,-0.25881904510252063,0.8996308696522433,0.43665123195606403
17.498,99.05734,17.348,0.0,1016.8,100.0,4.510787,118.61037,6.4799995,18.198,0.8660254037844387,-0.4999999999999998,0.8996308696522433,0.43665123195606403
17.398,99.3702,17.298,0.0,1016.2,100.0,4.3498964,114.44395,8.64,18.298,0.7071067811865476,-0.7071067811865475,0.8996308696522433,0.43665123195606403
17.348,98.43147,17.098,0.0,1016.6,100.0,7.172949,107.52566,10.08,18.348,0.49999999999999994,-0.8660254037844387,0.8996308696522433,0.43665123195606403
17.498,98.12252,17.198,0.0,1016.7,100.0,7.172949,107.52566,9.36,18.398,0.258819045102521,-0.9659258262890682,0.8996308696522433,0.43665123195606403
17.648,98.12463,17.348,0.0,1016.9,100.0,8.311245,107.650215,9.36,18.398,1.2246467991473532e-16,-1.0,0.8996308696522433,0.43665123195606403
18.148,97.82339,17.798,0.0,1017.1,100.0,9.19939,120.57915,13.679999,18.998,-0.2588190451025208,-0.9659258262890683,0.8996308696522433,0.43665123195606403
19.298,90.75117,17.748,0.0,1017.2,100.0,11.457958,136.27295,18.0,20.398,-0.4999999999999997,-0.8660254037844388,0.8996308696522433,0.43665123195606403
20.548,82.67576,17.498,0.0,1016.8,79.8,12.245293,155.69547,20.519999,22.798,-0.7071067811865471,-0.7071067811865479,0.8996308696522433,0.43665123195606403
22.698,71.35399,17.248,0.1,1016.8,84.6,12.682018,173.4803,28.08,25.948,-0.8660254037844385,-0.5000000000000004,0.8996308696522433,0.43665123195606403
24.398,63.39376,16.998,0.1,1016.1,59.4,14.561099,188.53069,29.519999,28.148,-0.9659258262890683,-0.25881904510252063,0.8996308696522433,0.43665123195606403
25.198,62.574867,17.548,0.2,1015.2,56.4,19.05281,202.20352,34.92,29.848,-1.0,-1.8369701987210297e-16,0.8996308696522433,0.43665123195606403
26.298,50.96727,15.348,0.1,1014.3,75.6,23.4,210.51016,41.039997,31.098,-0.9659258262890684,0.2588190451025203,0.8996308696522433,0.43665123195606403
25.948,56.895565,16.748,0.0,1013.6,61.200005,23.469128,212.47118,39.6,31.298,-0.8660254037844386,0.5000000000000001,0.8996308696522433,0.43665123195606403
25.398,63.412388,17.948,0.0,1013.2,54.300003,21.26744,213.95909,34.2,30.548,-0.7071067811865477,0.7071067811865474,0.8996308696522433,0.43665123195606403
24.948,66.373604,18.248,0.0,1013.5,54.9,16.055355,222.27362,28.8,29.398,-0.5000000000000004,0.8660254037844384,0.8996308696522433,0.43665123195606403
24.048,72.727585,18.848,0.0,1013.8,83.100006,12.768586,229.574,23.4,27.448,-0.25881904510252157,0.9659258262890681,0.8996308696522433,0.43665123195606403
22.648,80.887665,19.198,0.0,1014.1,83.100006,10.587918,234.6887,18.359999,25.298,0.0,1.0,0.9070138128026359,0.4211008707960896
20.948,88.349335,18.948,0.0,1014.4,96.3,8.78872,235.0079,16.919998,23.348,0.25881904510252074,0.9659258262890683,0.9070138128026359,0.4211008707960896
20.098,93.39462,18.998,1.1,1014.8,100.0,11.269782,243.43501,25.919998,22.248,0.49999999999999994,0.8660254037844387,0.9070138128026359,0.4211008707960896
19.848,95.445045,19.098,1.2,1014.9,74.700005,9.227524,249.44388,23.759998,21.598,0.7071067811865476,0.7071067811865476,0.9070138128026359,0.4211008707960896
19.748,95.14437,18.948,0.5,1015.4,96.3,8.942214,220.10085,13.679999,21.298,0.8660254037844386,0.5000000000000001,0.9070138128026359,0.4211008707960896
19.698,96.03723,19.048,0.1,1015.0,97.8,7.9932976,187.76508,12.599999,21.098,0.9659258262890683,0.25881904510252074,0.9070138128026359,0.4211008707960896
19.648,96.03571,18.998,0.5,1014.6,85.8,9.422101,186.58185,12.24,20.798,1.0,6.123233995736766e-17,0.9070138128026359,0.4211008707960896
19.548,96.032776,18.898,0.7,1014.2,55.2,10.182337,188.13002,16.56,20.498,0.9659258262890683,-0.25881904510252063,0.9070138128026359,0.4211008707960896
19.448,95.73023,18.748,0.4,1013.3,38.4,10.805999,181.9091,17.28,20.348,0.8660254037844387,-0.4999999999999998,0.9070138128026359,0.4211008707960896
19.398,95.13168,18.598,0.3,1013.1,32.4,10.464798,176.05489,16.199999,20.148,0.7071067811865476,-0.7071067811865475,0.9070138128026359,0.4211008707960896
19.348,95.129906,18.548,0.1,1012.8,27.0,10.739833,166.42955,16.56,19.998,0.49999999999999994,-0.8660254037844387,0.9070138128026359,0.4211008707960896
19.148,95.42122,18.398,0.0,1013.5,24.9,10.948973,170.53775,17.28,19.748,0.258819045102521,-0.9659258262890682,0.9070138128026359,0.4211008707960896
19.148,95.42122,18.398,0.0,1013.7,21.0,11.304229,170.83772,18.0,19.598,1.2246467991473532e-16,-1.0,0.9070138128026359,0.4211008707960896
19.798,95.74134,19.098,0.0,1014.4,20.4,12.245294,181.68465,21.599998,20.148,-0.2588190451025208,-0.9659258262890683,0.9070138128026359,0.4211008707960896
21.098,91.43733,19.648,0.0,1015.1,70.5,15.484185,197.59251,30.599998,21.298,-0.4999999999999997,-0.8660254037844388,0.9070138128026359,0.4211008707960896
22.298,87.64459,20.148,0.1,1015.3,49.5,15.137133,205.34613,29.16,22.748,-0.7071067811865471,-0.7071067811865479,0.9070138128026359,0.4211008707960896
23.448,82.76304,20.348,0.1,1015.2,67.8,17.208603,217.34943,25.199999,24.698,-0.8660254037844385,-0.5000000000000004,0.9070138128026359,0.4211008707960896
24.348,78.404205,20.348,0.1,1014.9,71.7,18.335276,226.5911,29.519999,26.548,-0.9659258262890683,-0.25881904510252063,0.9070138128026359,0.4211008707960896
24.648,75.82835,20.098,1.9,1014.2,85.5,19.64228,228.7154,37.8,27.648,-1.0,-1.8369701987210297e-16,0.9070138128026359,0.4211008707960896
24.648,75.360504,19.998,0.7,1013.8,74.4,20.808498,232.73352,35.64,27.848,-0.9659258262890684,0.2588190451025203,0.9070138128026359,0.4211008707960896
23.798,75.45808,19.198,0.2,1013.6,59.1,20.674156,234.92616,32.760002,27.448,-0.8660254037844386,0.5000000000000001,0.9070138128026359,0.4211008707960896
23.698,76.6258,19.348,0.2,1013.6,59.7,20.87379,237.6804,33.12,26.398,-0.7071067811865477,0.7071067811865474,0.9070138128026359,0.4211008707960896
23.348,78.74801,19.448,0.0,1013.6,67.200005,19.296135,233.3438,30.599998,25.498,-0.5000000000000004,0.8660254037844384,0.9070138128026359,0.4211008707960896
22.748,83.19465,19.748,0.0,1014.1,60.300003,14.336861,231.1155,22.68,24.398,-0.25881904510252157,0.9659258262890681,0.9070138128026359,0.4211008707960896
21.848,88.4239,19.848,0.0,1014.4,43.800003,10.195057,227.86247,12.959999,23.048,0.0,1.0,0.9141279881853337,0.40542572835999735
21.348,91.452835,19.898,0.0,1014.8,55.5,8.14587,224.9999,10.08,22.148,0.25881904510252074,0.9659258262890683,0.9141279881853337,0.40542572835999735
20.748,94.88593,19.898,0.0,1015.2,100.0,6.618519,224.9999,9.72,21.448,0.49999999999999994,0.8660254037844387,0.9141279881853337,0.40542572835999735
20.248,96.05346,19.598,0.0,1015.5,100.0,5.904439,217.56866,10.440001,20.848,0.7071067811865476,0.7071067811865476,0.9141279881853337,0.40542572835999735
20.098,96.64783,19.548,0.0,1015.5,100.0,6.297428,210.96368,12.599999,20.598,0.8660254037844386,0.5000000000000001,0.9141279881853337,0.40542572835999735
20.148,96.64905,19.598,0.4,1014.7,100.0,7.072878,194.7436,10.799999,20.548,0.9659258262890683,0.25881904510252074,0.9141279881853337,0.40542572835999735
20.098,96.948425,19.598,0.0,1014.8,100.0,8.350138,187.43132,10.799999,20.448,1.0,6.123233995736766e-17,0.9141279881853337,0.40542572835999735
19.698,96.63778,19.148,0.2,1014.4,100.0,8.350138,172.56868,13.32,20.248,0.9659258262890683,-0.25881904510252063,0.9141279881853337,0.40542572835999735
19.898,96.04312,19.248,0.2,1014.3,78.3,9.726665,177.87895,20.880001,20.298,0.8660254037844387,-0.4999999999999998,0.9141279881853337,0.40542572835999735
19.848,96.34118,19.248,1.0,1013.9,71.700005,9.746631,175.76369,20.880001,20.198,0.7071067811865476,-0.7071067811865475,0.9141279881853337,0.40542572835999735
19.998,96.04609,19.348,0.9,1014.0,62.100002,11.165805,181.84756,23.039999,20.198,0.49999999999999994,-0.8660254037844387,0.9141279881853337,0.40542572835999735
19.998,96.345314,19.398,0.4,1014.2,49.200005,10.823973,176.186,25.56,20.148,0.258819045102521,-0.9659258262890682,0.9141279881853337,0.40542572835999735
19.998,96.64531,19.448,0.3,1015.0,85.200005,12.261158,183.3664,27.359999,20.148,1.2246467991473532e-16,-1.0,0.9141279881853337,0.40542572835999735
20.498,95.46701,19.748,0.1,1015.6,79.2,14.417988,182.86235,23.4,20.548,-0.2588190451025208,-0.9659258262890683,0.9141279881853337,0.40542572835999735
21.048,93.7303,19.998,0.2,1015.7,74.100006,15.876775,183.90042,31.68,20.998,-0.4999999999999997,-0.8660254037844388,0.9141279881853337,0.40542572835999735
21.648,90.626656,20.048,0.2,1016.4,87.9,17.283749,215.6765,31.68,21.648,-0.7071067811865471,-0.7071067811865479,0.9141279881853337,0.40542572835999735
22.348,86.03667,19.898,1.1,1016.6,100.0,22.768396,235.30478,36.0,22.648,-0.8660254037844385,-0.5000000000000004,0.9141279881853337,0.40542572835999735
21.698,81.782684,18.448,0.9,1016.8,100.0,23.34455,252.96214,44.639996,23.098,-0.9659258262890683,-0.25881904510252063,0.9141279881853337,0.40542572835999735
21.548,83.57617,18.648,1.5,1016.6,100.0,22.751316,265.4623,45.36,22.848,-1.0,-1.8369701987210297e-16,0.9141279881853337,0.40542572835999735
21.448,81.23967,18.098,0.1,1016.2,100.0,19.803272,271.0416,36.719997,22.898,-0.9659258262890684,0.2588190451025203,0.9141279881853337,0.40542572835999735
20.798,81.9276,17.598,0.0,1016.3,100.0,18.455048,290.55612,33.48,22.148,-0.8660254037844386,0.5000000000000001,0.9141279881853337,0.40542572835999735
20.898,66.8102,14.498,0.0,1016.5,94.2,17.974781,302.7352,32.760002,21.598,-0.7071067811865477,0.7071067811865474,0.9141279881853337,0.40542572835999735
20.548,62.741352,13.198,0.0,1017.2,53.4,17.782686,301.75943,28.44,20.948,-0.5000000000000004,0.8660254037844384,0.9141279881853337,0.40542572835999735
20.048,59.031246,11.798,0.0,1017.3,37.2,16.610792,299.8988,27.0,20.348,-0.25881904510252157,0.9659258262890681,0.9141279881853337,0.40542572835999735
19.098,57.64005,10.548,0.0,1018.4,32.7,15.2947035,296.56497,25.56,19.198,0.0,1.0,0.9209712877166346,0.38963044953078796
18.348,56.87982,9.648,0.0,1018.8,30.900002,18.58451,301.53473,29.16,18.348,0.25881904510252074,0.9659258262890683,0.9209712877166346,0.38963044953078796
17.848,57.330654,9.298,0.0,1019.6,30.000002,21.470612,304.75598,32.399998,17.748,0.49999999999999994,0.8660254037844387,0.9209712877166346,0.38963044953078796
17.348,60.77816,9.698,0.0,1019.8,30.000002,22.682856,305.9606,33.839996,17.398,0.7071067811865476,0.7071067811865476,0.9209712877166346,0.38963044953078796
16.798,64.20917,9.998,0.0,1020.4,29.7,23.740902,310.69543,35.64,17.098,0.8660254037844386,0.5000000000000001,0.9209712877166346,0.38963044953078796
16.348,66.29341,10.048,0.0,1020.5,29.7,21.94524,318.991,33.839996,16.748,0.9659258262890683,0.25881904510252074,0.9209712877166346,0.38963044953078796
15.997999,65.99714,9.648,0.0,1020.2,30.000002,21.120682,330.37634,32.039997,16.498,1.0,6.123233995736766e-17,0.9209712877166346,0.38963044953078796
14.648,64.38132,7.998,0.0,1020.9,27.000002,22.206486,343.03375,35.64,15.898,0.9659258262890683,-0.25881904510252063,0.9209712877166346,0.38963044953078796
13.498,61.531887,6.248,0.0,1021.8,21.900002,25.050413,352.5687,38.88,15.248,0.8660254037844387,-0.4999999999999998,0.9209712877166346,0.38963044953078796
12.148,54.52083,3.248,0.0,1022.4,12.3,24.50381,2.5260682,37.8,14.498,0.7071067811865476,-0.7071067811865475,0.9209712877166346,0.38963044953078796
10.898,50.625202,1.048,0.0,1023.5,2.7,19.9954,13.535882,34.92,13.648,0.49999999999999994,-0.8660254037844387,0.9209712877166346,0.38963044953078796
9.848,49.070168,-0.352,0.0,1024.1,0.0,19.483284,16.09089,32.399998,12.898,0.258819045102521,-0.9659258262890682,0.9209712877166346,0.38963044953078796
8.898,50.067757,-0.95199996,0.0,1025.2,0.0,19.93048,16.798458,32.039997,12.148,1.2246467991473532e-16,-1.0,0.9209712877166346,0.38963044953078796
8.698,48.38784,-1.602,0.0,1026.0,0.0,22.79684,15.572617,38.519997,12.248,-0.2588190451025208,-0.9659258262890683,0.9209712877166346,0.38963044953078796
9.398,45.316612,-1.852,0.0,1026.9,0.0,21.659918,15.42223,38.88,13.548,-0.4999999999999997,-0.8660254037844388,0.9209712877166346,0.38963044953078796
10.648,42.29962,-1.6520001,0.0,1026.8,0.0,20.275385,16.504446,37.44,15.448,-0.7071067811865471,-0.7071067811865479,0.9209712877166346,0.38963044953078796
12.248,39.185562,-1.2520001,0.0,1026.6,0.0,18.214718,18.435053,34.92,17.648,-0.8660254037844385,-0.5000000000000004,0.9209712877166346,0.38963044953078796
13.898,36.359875,-0.802,0.0,1026.2,0.0,15.937878,18.435053,32.399998,19.748,-0.9659258262890683,-0.25881904510252063,0.9209712877166346,0.38963044953078796
15.148,34.6584,-0.352,0.0,1025.1,0.0,14.934577,15.376317,30.960001,21.398,-1.0,-1.8369701987210297e-16,0.9209712877166346,0.38963044953078796
16.348,32.214664,-0.302,0.0,1024.8,0.0,14.408997,12.99463,29.88,22.398,-0.9659258262890684,0.2588190451025203,0.9209712877166346,0.38963044953078796
16.848,31.434849,-0.202,0.0,1024.0,0.0,14.05845,13.324542,28.44,22.598,-0.8660254037844386,0.5000000000000001,0.9209712877166346,0.38963044953078796
17.048,31.038937,-0.202,0.0,1023.7,0.0,13.708391,13.671325,26.64,22.048,-0.7071067811865477,0.7071067811865474,0.9209712877166346,0.38963044953078796
16.748,31.178282,-0.402,0.0,1023.9,0.0,12.7279215,28.739704,24.119999,20.748,-0.5000000000000004,0.8660254037844384,0.9209712877166346,0.38963044953078796
15.997999,35.033825,0.54800004,0.0,1024.4,0.0,9.585739,34.286938,16.919998,18.848,-0.25881904510252157,0.9659258262890681,0.9209712877166346,0.38963044953078796
14.798,44.443714,2.7979999,0.0,1024.8,0.0,7.2,36.86999,13.679999,16.698,0.0,1.0,0.9275416835791966,0.37371971479046906
13.698,50.31992,3.5479999,0.0,1025.5,0.0,7.9932966,35.837746,15.119999,15.198,0.25881904510252074,0.9659258262890683,0.9275416835791966,0.37371971479046906
12.748,54.678818,3.848,0.0,1026.2,0.0,9.290511,35.537766,16.56,14.098,0.49999999999999994,0.8660254037844387,0.9275416835791966,0.37371971479046906
11.998,56.836334,3.698,0.0,1026.3,0.0,11.212135,42.397392,17.64,13.298,0.7071067811865476,0.7071067811865476,0.9275416835791966,0.37371971479046906
11.348,58.70537,3.5479999,0.0,1026.5,0.0,13.276144,49.398785,19.08,12.698,0.8660254037844386,0.5000000000000001,0.9275416835791966,0.37371971479046906
10.698,62.38102,3.7979999,0.0,1026.2,0.0,13.891522,58.781662,18.359999,12.248,0.9659258262890683,0.25881904510252074,0.9275416835791966,0.37371971479046906
10.048,66.299126,4.048,0.0,1025.6,0.0,14.168641,62.783974,16.919998,11.798,1.0,6.123233995736766e-17,0.9275416835791966,0.37371971479046906
9.048,71.15242,4.098,0.0,1025.4,0.0,14.386494,58.29862,18.72,11.298,0.9659258262890683,-0.25881904510252063,0.9275416835791966,0.37371971479046906
8.598,73.09093,4.048,0.0,1025.6,0.0,14.57889,57.094753,18.72,10.898,0.8660254037844387,-0.4999999999999998,0.9275416835791966,0.37371971479046906
8.298,73.29295,3.7979999,0.0,1025.3,0.0,13.854155,65.432846,18.0,10.498,0.7071067811865476,-0.7071067811865475,0.9275416835791966,0.37371971479046906
8.148,73.00805,3.598,0.0,1025.8,0.0,12.144331,78.02389,18.359999,10.198,0.49999999999999994,-0.8660254037844387,0.9275416835791966,0.37371971479046906
8.148,71.732735,3.348,0.0,1026.3,0.0,12.245293,65.695465,18.359999,9.948,0.258819045102521,-0.9659258262890682,0.9275416835791966,0.37371971479046906
8.098,72.48616,3.448,0.0,1026.7,0.0,12.4811535,56.768288,18.359999,9.748,1.2246467991473532e-16,-1.0,0.9275416835791966,0.37371971479046906
9.548,67.60193,3.848,0.0,1027.2,0.0,14.05845,50.194473,24.119999,10.798,-0.2588190451025208,-0.9659258262890683,0.9275416835791966,0.37371971479046906
12.448,57.754864,4.348,0.0,1027.7,0.0,14.84318,50.906155,28.44,13.648,-0.4999999999999997,-0.8660254037844388,0.9275416835791966,0.37371971479046906
14.948,54.87205,5.948,0.0,1027.4,0.0,16.299694,59.470375,32.399998,16.748,-0.7071067811865471,-0.7071067811865479,0.9275416835791966,0.37371971479046906
17.048,54.109787,7.698,0.0,1026.8,2.6999998,16.179985,69.14546,34.2,19.498,-0.8660254037844385,-0.5000000000000004,0.9275416835791966,0.37371971479046906
18.698,49.274357,7.848,0.0,1025.9,0.0,15.281989,74.98159,33.839996,21.698,-0.9659258262890683,-0.25881904510252063,0.9275416835791966,0.37371971479046906
19.898,45.88392,7.898,0.0,1024.8,0.9,14.241629,73.85559,33.12,23.348,-1.0,-1.8369701987210297e-16,0.9275416835791966,0.37371971479046906
20.548,42.454998,7.348,0.0,1024.1,0.0,14.372974,67.93205,30.239998,24.298,-0.9659258262890684,0.2588190451025203,0.9275416835791966,0.37371971479046906
21.148,41.479145,7.548,0.0,1023.5,0.9,15.137133,64.65388,30.599998,24.598,-0.8660254037844386,0.5000000000000001,0.9275416835791966,0.37371971479046906
21.448,41.282234,7.748,0.0,1023.1,1.8,16.42247,63.996716,30.960001,24.098,-0.7071067811865477,0.7071067811865474,0.9275416835791966,0.37371971479046906
21.148,43.20787,8.148,0.0,1023.0,7.2,16.854767,70.01681,31.68,22.898,-0.5000000000000004,0.8660254037844384,0.9275416835791966,0.37371971479046906
20.048,48.646603,8.898,0.0,1023.4,25.199999,16.179985,69.14546,28.08,21.048,-0.25881904510252157,0.9659258262890681,0.9275416835791966,0.37371971479046906
18.498,53.93733,8.998,0.0,1023.5,1.5,19.386593,68.19853,32.760002,19.048,0.0,1.0,0.9338372288229252,0.35769823883312546
17.448,58.008125,9.098,0.0,1023.9,3.6,21.288757,71.258575,34.56,17.748,0.25881904510252074,0.9659258262890683,0.9338372288229252,0.35769823883312546
16.798,62.30158,9.548,0.0,1024.4,7.2,20.780453,75.96373,33.12,16.998,0.49999999999999994,0.8660254037844387,0.9338372288229252,0.35769823883312546
16.348,66.29341,10.048,0.0,1024.5,0.9,19.652176,81.57312,32.039997,16.398,0.7071067811865476,0.7071067811865476,0.9338372288229252,0.35769823883312546
15.898,69.837,10.398,0.0,1024.7,0.0,18.391735,86.633606,30.599998,15.948,0.8660254037844386,0.5000000000000001,0.9338372288229252,0.35769823883312546
15.498,72.60878,10.598,0.0,1024.2,2.6999998,15.856356,87.3975,26.64,15.598,0.9659258262890683,0.25881904510252074,0.9338372288229252,0.35769823883312546
15.048,75.4867,10.748,0.0,1023.8,0.0,13.698934,86.98728,23.759998,15.198,1.0,6.123233995736766e-17,0.9338372288229252,0.35769823883312546
14.398,80.03573,10.998,0.0,1023.3,1.8,12.620554,93.270424,19.08,14.798,0.9659258262890683,-0.25881904510252063,0.9338372288229252,0.35769823883312546
14.048,82.14154,11.048,0.0,1022.9,0.0,11.966953,96.91113,18.0,14.398,0.8660254037844387,-0.4999999999999998,0.9338372288229252,0.35769823883312546
13.798,83.484604,11.048,0.0,1022.7,0.0,11.304229,99.16227,16.919998,14.098,0.7071067811865476,-0.7071067811865475,0.9338372288229252,0.35769823883312546
13.548,85.13421,11.098,0.0,1022.8,0.0,9.904906,109.09359,16.199999,13.848,0.49999999999999994,-0.8660254037844387,0.9338372288229252,0.35769823883312546
13.398,86.25516,11.148,0.0,1023.3,0.0,8.4042845,99.865746,15.4800005,13.648,0.258819045102521,-0.9659258262890682,0.9338372288229252,0.35769823883312546
13.348,86.82387,11.198,0.0,1023.7,0.0,7.92,90.0,15.84,13.498,1.2246467991473532e-16,-1.0,0.9338372288229252,0.35769823883312546
14.898,82.24857,11.898,0.0,1024.0,0.0,11.879999,90.0,23.039999,14.648,-0.2588190451025208,-0.9659258262890683,0.9338372288229252,0.35769823883312546
17.998,71.171196,12.698,0.0,1024.2,0.0,11.720751,100.619606,27.0,17.598,-0.4999999999999997,-0.8660254037844388,0.9338372288229252,0.35769823883312546
20.498,63.55367,13.348,0.0,1024.1,0.0,14.039999,112.61991,32.039997,20.548,-0.7071067811865471,-0.7071067811865479,0.9338372288229252,0.35769823883312546
22.548,55.87765,13.298,0.0,1023.4,0.9,16.831684,131.53168,36.0,23.198,-0.8660254037844385,-0.5000000000000004,0.9338372288229252,0.35769823883312546
24.048,48.120396,12.398,0.0,1022.7,7.2,15.696165,143.39284,32.039997,25.148,-0.9659258262890683,-0.25881904510252063,0.9338372288229252,0.35769823883312546
